"REF_DATE","GEO","DGUID","Dwelling tenure","Selected housing indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Toronto, Ontario","2016S0503535","Owner who is a first-time homebuyer","Moved for another reason","Number of households","Number","223","units","0","v1110664544","66.3.38.1","500","E","","","0"
"2018","Toronto, Ontario","2016S0503535","Owner who is a first-time homebuyer","Moved for another reason","Percentage of households","Percent","239","units","0","v1110664547","66.3.38.4","","x","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, structural type of dwelling","Number of households","Number","223","units","0","v1110605168","66.5.1.1","776000","A","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, structural type of dwelling","Percentage of households","Percent","239","units","0","v1110605171","66.5.1.4","100.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Single-detached house","Number of households","Number","223","units","0","v1110605174","66.5.2.1","47500","C","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Single-detached house","Percentage of households","Percent","239","units","0","v1110605177","66.5.2.4","6.1","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Semi-detached house","Number of households","Number","223","units","0","v1110605180","66.5.3.1","23300","D","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Semi-detached house","Percentage of households","Percent","239","units","0","v1110605183","66.5.3.4","3.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Row house","Number of households","Number","223","units","0","v1110605186","66.5.4.1","34000","C","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Row house","Percentage of households","Percent","239","units","0","v1110605189","66.5.4.4","4.4","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Apartment or flat in a duplex","Number of households","Number","223","units","0","v1110605192","66.5.5.1","28100","C","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Apartment or flat in a duplex","Percentage of households","Percent","239","units","0","v1110605195","66.5.5.4","3.6","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Apartment in a building that has five or more storeys","Number of households","Number","223","units","0","v1110605198","66.5.6.1","478700","A","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Apartment in a building that has five or more storeys","Percentage of households","Percent","239","units","0","v1110605201","66.5.6.4","62.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Apartment in a building that has fewer than five storeys","Number of households","Number","223","units","0","v1110605204","66.5.7.1","151900","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Apartment in a building that has fewer than five storeys","Percentage of households","Percent","239","units","0","v1110605207","66.5.7.4","19.6","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Other single-attached house","Number of households","Number","223","units","0","v1110605210","66.5.8.1","1100","E","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Other single-attached house","Percentage of households","Percent","239","units","0","v1110605213","66.5.8.4","","x","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moveable dwelling","Number of households","Number","223","units","0","v1110605216","66.5.9.1","","0s","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moveable dwelling","Percentage of households","Percent","239","units","0","v1110605219","66.5.9.4","","x","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, condominium status","Number of households","Number","223","units","0","v1110623240","66.5.10.1","776000","A","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, condominium status","Percentage of households","Percent","239","units","0","v1110623243","66.5.10.4","100.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Condominium","Number of households","Number","223","units","0","v1110623246","66.5.11.1","146900","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Condominium","Percentage of households","Percent","239","units","0","v1110623249","66.5.11.4","18.9","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Not condominium","Number of households","Number","223","units","0","v1110623252","66.5.12.1","627900","A","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Not condominium","Percentage of households","Percent","239","units","0","v1110623255","66.5.12.4","80.9","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, satisfaction with dwelling","Number of households","Number","223","units","0","v1110698474","66.5.13.1","776000","A","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, satisfaction with dwelling","Percentage of households","Percent","239","units","0","v1110698477","66.5.13.4","100.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Very satisfied with dwelling","Number of households","Number","223","units","0","v1110698480","66.5.14.1","122800","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Very satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698483","66.5.14.4","15.8","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Satisfied with dwelling","Number of households","Number","223","units","0","v1110698486","66.5.15.1","369900","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698489","66.5.15.4","48.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Neither satisfied nor dissatisfied with dwelling","Number of households","Number","223","units","0","v1110698492","66.5.16.1","172800","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Neither satisfied nor dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698495","66.5.16.4","22.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Dissatisfied with dwelling","Number of households","Number","223","units","0","v1110698498","66.5.17.1","82200","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698501","66.5.17.4","10.6","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Very dissatisfied with dwelling","Number of households","Number","223","units","0","v1110698504","66.5.18.1","28300","C","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Very dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698507","66.5.18.4","3.6","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, satisfaction with neighbourhood","Number of households","Number","223","units","0","v1110679394","66.5.19.1","776100","A","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Total, satisfaction with neighbourhood","Percentage of households","Percent","239","units","0","v1110679397","66.5.19.4","100.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Very satisfied with neighbourhood","Number of households","Number","223","units","0","v1110679400","66.5.20.1","226400","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Very satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679403","66.5.20.4","29.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Satisfied with neighbourhood","Number of households","Number","223","units","0","v1110679406","66.5.21.1","365800","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679409","66.5.21.4","47.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Neither satisfied nor dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110679412","66.5.22.1","114700","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Neither satisfied nor dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679415","66.5.22.4","14.8","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110679418","66.5.23.1","53000","C","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679421","66.5.23.4","6.8","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Very dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110679424","66.5.24.1","16200","D","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Very dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679427","66.5.24.4","2.1","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Number of households","Number","223","units","0","v1110708764","66.5.25.1","73700","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Percentage of households","Percent","239","units","0","v1110708767","66.5.25.4","9.5","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved due to a natural disaster or fire","Number of households","Number","223","units","0","v1110636320","66.5.26.1","4000","E","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved due to a natural disaster or fire","Percentage of households","Percent","239","units","0","v1110636323","66.5.26.4","0.5","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved for a new job or job transfer","Number of households","Number","223","units","0","v1110636314","66.5.27.1","92600","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved for a new job or job transfer","Percentage of households","Percent","239","units","0","v1110636317","66.5.27.4","11.9","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved for a new school","Number of households","Number","223","units","0","v1110636308","66.5.28.1","37200","C","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved for a new school","Percentage of households","Percent","239","units","0","v1110636311","66.5.28.4","4.8","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to form own household","Number of households","Number","223","units","0","v1110636302","66.5.29.1","84500","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to form own household","Percentage of households","Percent","239","units","0","v1110636305","66.5.29.4","10.9","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to be closer to family","Number of households","Number","223","units","0","v1110636296","66.5.30.1","59100","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to be closer to family","Percentage of households","Percent","239","units","0","v1110636299","66.5.30.4","7.6","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved because of a change in household or family size","Number of households","Number","223","units","0","v1110652220","66.5.31.1","162400","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved because of a change in household or family size","Percentage of households","Percent","239","units","0","v1110652223","66.5.31.4","21.0","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to reduce commuting time","Number of households","Number","223","units","0","v1110652214","66.5.32.1","72400","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to reduce commuting time","Percentage of households","Percent","239","units","0","v1110652217","66.5.32.4","9.3","","","","1"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to upgrade to a larger dwelling or better quality dwelling","Number of households","Number","223","units","0","v1110652208","66.5.33.1","179900","B","","","0"
"2018","Toronto, Ontario","2016S0503535","Renter","Moved to upgrade to a larger dwelling or better quality dwelling","Percentage of households","Percent","239","units","0","v1110652211","66.5.33.4","23.0","","","","1"
